customer_id,company_name,plan_tier,segment,region,channel,acquisition_date,month,mrr,expansion_mrr,is_active
CUST-0009,Iris Software,Starter,SMB,APAC,Outbound,09/21/2022,10/01/2024,400.0,20.0,1
CUST-0009,Iris Software,Starter,SMB,APAC,Outbound,09/21/2022,11/01/2024,410.0,10.0,1
CUST-0009,Iris Software,Starter,SMB,APAC,Outbound,09/21/2022,12/01/2024,410.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,04/01/2022,10900.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,05/01/2022,11190.0,290.0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,06/01/2022,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,07/01/2022,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,08/01/2022,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,09/01/2022,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,10/01/2022,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,11/01/2022,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,12/01/2022,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,01/01/2023,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,02/01/2023,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,03/01/2023,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,04/01/2023,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,05/01/2023,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,06/01/2023,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,07/01/2023,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,08/01/2023,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,09/01/2023,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,10/01/2023,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,11/01/2023,11190.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,12/01/2023,11520.0,330.0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,01/01/2024,11520.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,02/01/2024,11520.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,03/01/2024,11520.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,04/01/2024,11520.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,05/01/2024,11760.0,240.0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,06/01/2024,11760.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,07/01/2024,11760.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,08/01/2024,11760.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,09/01/2024,11760.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,10/01/2024,11760.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,11/01/2024,11760.0,0,1
CUST-0010,Juno Platforms,Enterprise,Enterprise,Americas,Direct Sales,04/21/2022,12/01/2024,11760.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,01/01/2022,500.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,02/01/2022,500.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,03/01/2022,500.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,04/01/2022,500.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,05/01/2022,500.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,06/01/2022,520.0,20.0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,07/01/2022,520.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,08/01/2022,520.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,09/01/2022,530.0,10.0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,10/01/2022,530.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,11/01/2022,530.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,12/01/2022,560.0,30.0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,01/01/2023,560.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,02/01/2023,560.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,03/01/2023,560.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,04/01/2023,560.0,0.0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,05/01/2023,560.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,06/01/2023,580.0,20.0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,07/01/2023,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,08/01/2023,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,09/01/2023,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,10/01/2023,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,11/01/2023,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,12/01/2023,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,01/01/2024,580.0,0.0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,02/01/2024,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,03/01/2024,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,04/01/2024,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,05/01/2024,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,06/01/2024,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,07/01/2024,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,08/01/2024,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,09/01/2024,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,10/01/2024,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,11/01/2024,580.0,0,1
CUST-0011,Keystone Labs,Starter,SMB,APAC,Direct Sales,09/26/2021,12/01/2024,610.0,30.0,1
CUST-0012,Luminary Corp,Growth,SMB,APAC,Outbound,06/23/2021,01/01/2022,3360.0,0,1
CUST-0012,Luminary Corp,Growth,SMB,APAC,Outbound,06/23/2021,02/01/2022,3520.0,160.0,1
CUST-0012,Luminary Corp,Growth,SMB,APAC,Outbound,06/23/2021,03/01/2022,3520.0,0,1
CUST-0012,Luminary Corp,Growth,SMB,APAC,Outbound,06/23/2021,04/01/2022,3520.0,0,1
CUST-0012,Luminary Corp,Growth,SMB,APAC,Outbound,06/23/2021,05/01/2022,3520.0,0,1
CUST-0012,Luminary Corp,Growth,SMB,APAC,Outbound,06/23/2021,06/01/2022,3520.0,0,1
CUST-0012,Luminary Corp,Growth,SMB,APAC,Outbound,06/23/2021,07/01/2022,3710.0,190.0,1
CUST-0012,Luminary Corp,Growth,SMB,APAC,Outbound,06/23/2021,08/01/2022,3710.0,0,1
CUST-0012,Luminary Corp,Growth,SMB,APAC,Outbound,06/23/2021,09/01/2022,3710.0,0,1
CUST-0012,Luminary Corp,Growth,SMB,APAC,Outbound,06/23/2021,10/01/2022,3710.0,0,1
CUST-0012,Luminary Corp,Growth,SMB,APAC,Outbound,06/23/2021,11/01/2022,3710.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,01/01/2022,4290.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,02/01/2022,4290.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,03/01/2022,4290.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,04/01/2022,4290.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,05/01/2022,4290.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,06/01/2022,4290.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,07/01/2022,4290.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,08/01/2022,4350.0,60.0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,09/01/2022,4350.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,10/01/2022,4350.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,11/01/2022,4350.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,12/01/2022,4350.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,01/01/2023,4350.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,02/01/2023,4350.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,03/01/2023,4350.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,04/01/2023,4350.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,05/01/2023,4350.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,06/01/2023,4350.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,07/01/2023,4350.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,08/01/2023,4350.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,09/01/2023,4350.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,10/01/2023,4350.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,11/01/2023,4520.0,170.0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,12/01/2023,4560.0,40.0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,01/01/2024,4560.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,02/01/2024,4560.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,03/01/2024,4560.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,04/01/2024,4560.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,05/01/2024,4560.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,06/01/2024,4560.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,07/01/2024,4560.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,08/01/2024,4560.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,09/01/2024,4560.0,0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,10/01/2024,4710.0,150.0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,11/01/2024,4760.0,50.0,1
CUST-0013,Mesa Systems,Growth,Mid-Market,Americas,Inbound,04/11/2021,12/01/2024,5040.0,280.0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,01/01/2022,1720.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,02/01/2022,1720.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,03/01/2022,1800.0,80.0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,04/01/2022,1800.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,05/01/2022,1800.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,06/01/2022,1800.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,07/01/2022,1800.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,08/01/2022,1800.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,09/01/2022,1870.0,70.0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,10/01/2022,1870.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,11/01/2022,1870.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,12/01/2022,1870.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,01/01/2023,1870.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,02/01/2023,1870.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,03/01/2023,1870.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,04/01/2023,1890.0,20.0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,05/01/2023,1890.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,06/01/2023,1890.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,07/01/2023,1890.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,08/01/2023,1890.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,09/01/2023,1890.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,10/01/2023,1960.0,70.0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,11/01/2023,1960.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,12/01/2023,1960.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,01/01/2024,1960.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,02/01/2024,2070.0,110.0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,03/01/2024,2070.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,04/01/2024,2160.0,90.0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,05/01/2024,2160.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,06/01/2024,2160.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,07/01/2024,2230.0,70.0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,08/01/2024,2230.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,09/01/2024,2230.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,10/01/2024,2230.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,11/01/2024,2230.0,0,1
CUST-0014,Nova Analytics,Growth,SMB,EMEA,Direct Sales,12/25/2021,12/01/2024,2230.0,0,1
CUST-0015,Orbit Technologies,Starter,SMB,APAC,Outbound,09/09/2022,09/01/2022,420.0,0,1
CUST-0015,Orbit Technologies,Starter,SMB,APAC,Outbound,09/09/2022,10/01/2022,420.0,0,1
CUST-0015,Orbit Technologies,Starter,SMB,APAC,Outbound,09/09/2022,11/01/2022,420.0,0,1
CUST-0015,Orbit Technologies,Starter,SMB,APAC,Outbound,09/09/2022,12/01/2022,420.0,0,1
CUST-0015,Orbit Technologies,Starter,SMB,APAC,Outbound,09/09/2022,01/01/2023,420.0,0,1
CUST-0015,Orbit Technologies,Starter,SMB,APAC,Outbound,09/09/2022,02/01/2023,420.0,0,1
CUST-0015,Orbit Technologies,Starter,SMB,APAC,Outbound,09/09/2022,03/01/2023,420.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,01/01/2022,1980.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,02/01/2022,1980.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,03/01/2022,1980.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,04/01/2022,1980.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,05/01/2022,1980.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,06/01/2022,1980.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,07/01/2022,1980.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,08/01/2022,1980.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,09/01/2022,1980.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,10/01/2022,1980.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,11/01/2022,1980.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,12/01/2022,1980.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,01/01/2023,1980.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,02/01/2023,1980.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,03/01/2023,2070.0,90.0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,04/01/2023,2070.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,05/01/2023,2070.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,06/01/2023,2070.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,07/01/2023,2070.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,08/01/2023,2070.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,09/01/2023,2070.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,10/01/2023,2150.0,80.0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,11/01/2023,2150.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,12/01/2023,2150.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,01/01/2024,2150.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,02/01/2024,2150.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,03/01/2024,2150.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,04/01/2024,2230.0,80.0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,05/01/2024,2230.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,06/01/2024,2360.0,130.0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,07/01/2024,2430.0,70.0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,08/01/2024,2430.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,09/01/2024,2430.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,10/01/2024,2430.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,11/01/2024,2430.0,0,1
CUST-0016,Prism Software,Growth,Mid-Market,EMEA,Direct Sales,03/14/2021,12/01/2024,2430.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,06/01/2022,320.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,07/01/2022,320.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,08/01/2022,330.0,10.0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,09/01/2022,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,10/01/2022,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,11/01/2022,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,12/01/2022,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,01/01/2023,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,02/01/2023,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,03/01/2023,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,04/01/2023,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,05/01/2023,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,06/01/2023,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,07/01/2023,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,08/01/2023,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,09/01/2023,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,10/01/2023,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,11/01/2023,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,12/01/2023,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,01/01/2024,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,02/01/2024,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,03/01/2024,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,04/01/2024,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,05/01/2024,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,06/01/2024,330.0,0,1
CUST-0017,Quantum Digital,Starter,SMB,APAC,Partner,06/24/2022,07/01/2024,330.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,06/01/2022,840.0,40.0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,07/01/2022,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,08/01/2022,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,09/01/2022,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,10/01/2022,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,11/01/2022,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,12/01/2022,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,01/01/2023,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,02/01/2023,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,03/01/2023,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,04/01/2023,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,05/01/2023,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,06/01/2023,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,07/01/2023,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,08/01/2023,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,09/01/2023,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,10/01/2023,840.0,0,1
